"id","page_id","created_at","table_count","changed_tables"
598507676,41525300,2014-03-07T05:26:48Z,4,4
598518220,5442710,2014-03-07T07:41:43Z,4,2
598913023,1335978,2014-03-10T00:28:03Z,2,2
599052928,885151,2014-03-10T22:49:39Z,13,2
599063520,3594232,2014-03-11T00:22:33Z,3,2
599131685,32210456,2014-03-11T13:42:36Z,0,2
599441201,15581201,2014-03-13T14:54:15Z,21,7
599441667,17161378,2014-03-13T14:58:04Z,1,2
599644897,39199024,2014-03-14T22:42:13Z,6,6
599785093,1004746,2014-03-15T22:46:45Z,10,2
600225261,42219186,2014-03-18T22:33:07Z,71,14
600436576,27653161,2014-03-20T11:32:52Z,2,2
600512468,31627075,2014-03-20T22:11:49Z,6,3
600527747,85629,2014-03-21T00:16:53Z,13,2
600553776,151444,2014-03-21T05:12:57Z,15,10
600848208,42283127,2014-03-23T08:09:44Z,14,2
601146111,22720240,2014-03-25T04:11:48Z,17,7
601240047,11944181,2014-03-25T19:45:18Z,1,1
601310209,14887546,2014-03-26T06:05:06Z,19,2
601386776,10229417,2014-03-26T18:09:06Z,2,2
601784217,32339728,2014-03-29T09:55:27Z,2,2
602073221,39912615,2014-03-31T07:00:44Z,2,2
602078077,21455975,2014-03-31T07:54:37Z,2,2
602407200,5503651,2014-04-02T12:03:53Z,0,2
602921856,4565924,2014-04-05T21:47:37Z,0,6
602958896,30939720,2014-04-06T04:28:45Z,28,2
603213053,5557389,2014-04-07T21:38:02Z,8,2
603236246,443825,2014-04-08T01:06:01Z,3,2
603279013,13513485,2014-04-08T09:31:02Z,3,3
603379472,37981,2014-04-09T00:20:48Z,0,16
603440859,361527,2014-04-09T12:32:00Z,6,6
603477318,25844193,2014-04-09T17:32:38Z,6,2
603495573,41678555,2014-04-09T19:57:41Z,55,2
603983250,4845575,2014-04-13T07:53:01Z,5,1
604038351,36448923,2014-04-13T17:49:59Z,6,4
604041407,39738881,2014-04-13T18:12:04Z,29,2
604254447,8231096,2014-04-15T04:42:37Z,45,2
604530792,1929146,2014-04-17T01:44:35Z,10,2
604723330,22038550,2014-04-18T11:34:24Z,2,2
604747265,8336313,2014-04-18T15:15:38Z,2,2
605279045,14540654,2014-04-22T10:53:35Z,0,6
605402009,40973020,2014-04-23T04:12:44Z,2,2
605597995,945290,2014-04-24T12:24:49Z,13,13
605645962,24287418,2014-04-24T19:08:09Z,15,2
605648773,1944281,2014-04-24T19:32:01Z,9,14
605712261,39594192,2014-04-25T06:22:02Z,8,2
605716030,717,2014-04-25T07:03:56Z,6,2
605931486,39795211,2014-04-26T19:09:49Z,2,2
606192923,42603220,2014-04-28T15:46:20Z,0,1
606322281,8604959,2014-04-29T12:34:53Z,18,4
606787129,39801801,2014-05-02T16:24:43Z,3,3
606835485,7519180,2014-05-02T23:40:28Z,26,2
606857480,20715044,2014-05-03T04:26:38Z,15,2
606908066,42654923,2014-05-03T15:24:48Z,2,8
606917523,525777,2014-05-03T16:52:45Z,0,3
607025010,661036,2014-05-04T13:39:31Z,34,2
607344277,34497947,2014-05-06T15:54:36Z,4,2
607535195,177619,2014-05-07T20:52:15Z,12,2
607815000,24340555,2014-05-09T19:34:59Z,2,6
607856336,28209,2014-05-10T02:38:20Z,22,2
607936709,596566,2014-05-10T17:28:23Z,2,2
608000682,1289906,2014-05-11T03:07:56Z,2,2
608015238,21355232,2014-05-11T06:26:38Z,2,2
608276417,12740460,2014-05-12T20:33:05Z,8,2
608294058,3233233,2014-05-12T23:13:24Z,57,2
608712004,42764857,2014-05-15T17:14:55Z,14,14
608725752,1663064,2014-05-15T19:09:07Z,4,2
609025214,40566683,2014-05-17T23:44:14Z,10,5
609189137,41362964,2014-05-19T04:13:47Z,22,2
609205272,535649,2014-05-19T07:33:57Z,4,2
609522734,42822402,2014-05-21T13:25:08Z,2,2
609584750,3441277,2014-05-21T21:57:25Z,29,4
609663692,27140607,2014-05-22T12:31:28Z,4,2
609997386,39476129,2014-05-24T22:14:49Z,3,3
610035438,5082768,2014-05-25T05:51:56Z,5,2
610130190,42698614,2014-05-25T22:51:03Z,6,6
610465945,1684039,2014-05-28T08:27:26Z,0,2
610579434,30313654,2014-05-29T02:13:21Z,6,6
611309928,4565593,2014-06-03T00:41:08Z,53,2
611366832,4271725,2014-06-03T11:26:59Z,4,2
611394257,41152911,2014-06-03T15:50:15Z,2,2
611420367,56509,2014-06-03T19:22:21Z,4,2
611480732,38298344,2014-06-04T04:53:56Z,4,2
611481889,5610904,2014-06-04T05:04:27Z,38,2
611575826,44534,2014-06-04T20:07:10Z,0,4
611714267,22946595,2014-06-05T18:26:17Z,6,2
611851353,25951500,2014-06-06T18:05:52Z,9,3
611970340,20623667,2014-06-07T17:21:34Z,2,2
612085544,330784,2014-06-08T14:42:38Z,2,2
612104854,12449312,2014-06-08T17:38:54Z,11,3
612624330,32312925,2014-06-12T12:07:22Z,1,2
612705380,26141707,2014-06-13T00:32:00Z,36,15
612761865,30207256,2014-06-13T12:41:48Z,4,4
612805338,38256967,2014-06-13T19:42:43Z,11,2
613087207,3380754,2014-06-16T02:28:25Z,9,2
613190317,42665835,2014-06-16T20:39:24Z,2,2
613382181,2838781,2014-06-18T04:54:29Z,3,2
613468569,8666640,2014-06-18T19:39:21Z,11,6
613488219,1214406,2014-06-18T22:34:49Z,10,2
614069924,2574542,2014-06-23T09:41:20Z,10,2
614181214,43130089,2014-06-24T03:45:33Z,1,1
614202394,42888871,2014-06-24T08:37:32Z,2,2
614266354,12939886,2014-06-24T19:31:40Z,0,4
614417797,32253,2014-06-25T21:04:25Z,11,2
614460886,43141021,2014-06-26T04:18:53Z,10,2
614525824,87835,2014-06-26T16:48:07Z,7,2
614543886,38201202,2014-06-26T19:33:28Z,0,2
614597798,43065322,2014-06-27T05:44:08Z,2,2
614842615,39922676,2014-06-29T04:29:05Z,39,4
614895405,37309453,2014-06-29T15:33:24Z,11,5
615005766,11561548,2014-06-30T11:54:53Z,91,7
615638940,40763827,2014-07-05T00:43:20Z,8,2
615643483,41011935,2014-07-05T01:47:22Z,2,2
615646505,884058,2014-07-05T02:32:49Z,6,4
615722504,1708457,2014-07-05T17:58:23Z,11,2
615765741,39618534,2014-07-06T01:03:22Z,33,2
615784047,1915591,2014-07-06T05:20:37Z,2,2
615924081,26504978,2014-07-07T08:58:52Z,25,2
616211755,9717057,2014-07-09T11:43:59Z,32,3
616444721,22951088,2014-07-10T22:17:45Z,12,2
616532307,63578,2014-07-11T14:51:40Z,4,2
616724889,40515523,2014-07-13T00:59:40Z,9,2
616836689,21643729,2014-07-13T22:23:30Z,5,2
616838898,2888188,2014-07-13T22:47:48Z,12,5
616921854,3554551,2014-07-14T15:09:29Z,22,22
617267528,38473731,2014-07-17T04:33:07Z,21,2
617438588,352726,2014-07-18T10:56:49Z,2,2
617461362,352726,2014-07-18T14:52:16Z,2,2
617560415,33788634,2014-07-19T09:51:16Z,8,2
617649392,43346280,2014-07-20T01:17:27Z,2,2
617914228,7595165,2014-07-21T23:42:34Z,2,2
617966814,35398132,2014-07-22T10:14:37Z,9,2
617969174,1840243,2014-07-22T10:44:42Z,15,2
618121741,43361393,2014-07-23T13:33:40Z,2,2
618145267,2092046,2014-07-23T16:45:24Z,2,2
618545750,33287218,2014-07-26T14:09:23Z,10,2
618580333,37884643,2014-07-26T19:44:46Z,9,9
618656591,36231672,2014-07-27T10:04:05Z,1,2
618658306,36211450,2014-07-27T10:26:13Z,1,2
618754908,675411,2014-07-28T02:18:30Z,6,4
618863935,8858820,2014-07-28T19:58:18Z,38,2
619209246,8130461,2014-07-30T23:34:52Z,162,88
619285442,1342873,2014-07-31T13:14:20Z,9,2
619760420,430459,2014-08-04T03:25:01Z,15,2
619823261,5075150,2014-08-04T14:48:01Z,4,2
619950554,39868672,2014-08-05T12:28:07Z,3,3
620367735,7898927,2014-08-08T12:23:01Z,21,2
620449867,682403,2014-08-09T02:00:04Z,16,2
620518198,33331732,2014-08-09T15:52:28Z,52,1
620563979,43202475,2014-08-09T23:01:54Z,10,2
620604004,25916521,2014-08-10T06:55:34Z,8,2
620732457,27829426,2014-08-11T06:44:15Z,2,2
620796680,20983917,2014-08-11T17:29:20Z,5,2
621027640,37400093,2014-08-13T08:04:57Z,2,2
621336006,7577577,2014-08-15T11:01:16Z,35,3
621621781,40459402,2014-08-17T13:07:58Z,8,2
622123516,41203380,2014-08-20T23:40:23Z,37,2
622325206,39263987,2014-08-22T11:29:59Z,4,2
622340703,21460495,2014-08-22T14:06:18Z,12,2
622604252,11512180,2014-08-24T14:18:01Z,44,18
622724493,25857222,2014-08-25T10:37:25Z,8,2
622946876,24382329,2014-08-26T22:45:22Z,6,2
623401105,28039598,2014-08-30T04:06:06Z,13,2
623493256,38721877,2014-08-30T21:14:55Z,2,2
623554373,6368074,2014-08-31T09:20:00Z,22,2
623659355,1803607,2014-09-01T03:19:05Z,7,2
623721464,40832437,2014-09-01T15:35:53Z,6,6
623744502,1025499,2014-09-01T18:46:12Z,4,2
624299454,13951035,2014-09-05T15:21:12Z,0,4
624565970,6135286,2014-09-07T18:15:08Z,6,6
624679684,21654275,2014-09-08T15:08:41Z,15,2
624763332,38847363,2014-09-09T04:49:57Z,12,4
625001710,43793075,2014-09-10T21:52:00Z,5,5
625192529,12835405,2014-09-12T04:38:20Z,12,6
625468820,41203380,2014-09-14T02:34:52Z,31,3
625921924,3989609,2014-09-17T08:51:48Z,0,2
626645589,996403,2014-09-22T17:04:26Z,1,2
626703817,39802394,2014-09-23T01:08:56Z,8,2
626726670,13111239,2014-09-23T05:49:46Z,6,2
626734119,34481195,2014-09-23T07:31:29Z,12,10
626961330,3540690,2014-09-24T23:46:02Z,1,2
627037743,27850288,2014-09-25T15:22:54Z,10,2
627300341,28281286,2014-09-27T17:18:25Z,1,2
627737788,40204834,2014-09-30T22:12:19Z,2,2
627855355,255627,2014-10-01T19:01:26Z,6,2
628321938,80777,2014-10-05T11:32:09Z,2,1
628813353,40252387,2014-10-08T17:22:07Z,9,2
628854820,9965500,2014-10-08T23:25:54Z,12,20
628872791,6879051,2014-10-09T02:43:33Z,2,2
628982600,365796,2014-10-09T22:23:02Z,4,2
629002128,18077237,2014-10-10T01:59:09Z,53,2
629028430,5194991,2014-10-10T08:31:47Z,8,2
629220033,3023573,2014-10-11T20:45:52Z,1,2
629311585,41959891,2014-10-12T15:12:28Z,25,2
629434983,41500734,2014-10-13T13:20:26Z,18,2
629507656,39516480,2014-10-13T23:52:27Z,2,2
629571466,2192813,2014-10-14T13:00:45Z,4,2
629588039,31155656,2014-10-14T15:35:06Z,2,2
630226205,1695702,2014-10-19T11:40:16Z,4,6
630396734,4848261,2014-10-20T17:05:51Z,4,4
630468206,39353685,2014-10-21T03:49:13Z,0,2
630579499,44177074,2014-10-21T22:48:12Z,2,2
630586120,18164934,2014-10-21T23:58:58Z,30,6
630614259,1630146,2014-10-22T05:16:22Z,3,3
630632361,723278,2014-10-22T09:43:09Z,2,2
630776701,587642,2014-10-23T10:53:51Z,6,2
630845678,30040850,2014-10-23T21:19:30Z,0,1
630875778,41296074,2014-10-24T01:58:56Z,0,2
631021594,26745213,2014-10-25T04:37:26Z,18,2
631053894,44208798,2014-10-25T12:53:29Z,2,2
631075565,44210188,2014-10-25T16:40:50Z,2,2
631363077,36753922,2014-10-27T19:46:55Z,4,2
631465256,31627026,2014-10-28T14:13:01Z,2,2
631698901,43925242,2014-10-30T02:25:17Z,8,2
631977673,8564381,2014-11-01T05:24:22Z,9,2
632127700,39649311,2014-11-02T11:45:27Z,12,2
632258406,31188467,2014-11-03T09:27:20Z,6,2
632278052,37719213,2014-11-03T13:46:18Z,81,2
632911566,43153107,2014-11-08T03:25:02Z,0,2
633016810,183481,2014-11-08T22:44:06Z,2,2
633106732,36661441,2014-11-09T16:42:08Z,26,2
633285819,1293248,2014-11-10T21:40:25Z,8,2
633329527,41426356,2014-11-11T03:16:01Z,63,23
633421449,36075621,2014-11-11T19:34:37Z,12,3
633546930,32608378,2014-11-12T17:11:26Z,6,5
633615971,169220,2014-11-13T03:04:20Z,18,2
633623027,36628857,2014-11-13T04:16:06Z,9,2
633638518,171657,2014-11-13T07:35:57Z,2,2
633673277,21621163,2014-11-13T15:01:16Z,1,2
633752033,4609617,2014-11-14T02:06:28Z,4,2
633864568,47669729,2014-11-14T21:58:12Z,10,2
634128064,44368748,2014-11-16T21:16:44Z,56,2
634155898,36266667,2014-11-17T00:51:03Z,2,2
634288386,519638,2014-11-17T22:36:41Z,12,2
634600257,7199,2014-11-19T21:46:53Z,2,2
634725263,4172697,2014-11-20T18:59:52Z,24,33
634787607,372646,2014-11-21T04:04:34Z,24,2
635045092,43346280,2014-11-23T02:10:40Z,67,5
635045917,21244432,2014-11-23T02:19:24Z,4,2
635094429,3735544,2014-11-23T12:33:42Z,0,2
635101588,11678529,2014-11-23T13:57:30Z,2,2
635103906,7299082,2014-11-23T14:21:44Z,2,2
635197892,24940038,2014-11-24T05:14:26Z,33,2
635249862,17515034,2014-11-24T15:44:07Z,0,3
635333538,905664,2014-11-25T03:40:38Z,4,2
635353579,43298789,2014-11-25T08:05:31Z,2,2
635418181,1974184,2014-11-25T19:50:22Z,8,1
635430902,39973545,2014-11-25T21:40:50Z,0,8
635480117,42715418,2014-11-26T06:48:52Z,6,4
635895004,36198657,2014-11-29T13:53:54Z,0,18
636954364,26026629,2014-12-07T00:16:47Z,20,2
636992702,10866056,2014-12-07T07:47:52Z,0,1
637051858,4888040,2014-12-07T18:35:18Z,5,2
637074531,3133951,2014-12-07T21:30:52Z,6,5
637194014,216204,2014-12-08T17:32:56Z,2,2
637223255,13564282,2014-12-08T21:09:28Z,8,2
637286233,6197912,2014-12-09T06:51:49Z,109,2
637673810,9554304,2014-12-11T20:42:11Z,4,2
637722518,36434137,2014-12-12T03:43:07Z,47,2
637737504,7008868,2014-12-12T06:49:50Z,98,2
637818884,23257809,2014-12-12T20:58:03Z,2,2
637832855,13111239,2014-12-12T22:46:32Z,6,2
637842031,20861421,2014-12-13T00:12:18Z,6,3
637870988,44701121,2014-12-13T05:24:05Z,3,3
638240699,42627632,2014-12-15T18:07:47Z,43,1
638324543,13046106,2014-12-16T07:24:02Z,24,2
638353409,2612794,2014-12-16T13:58:39Z,0,8
638849523,44743779,2014-12-20T00:50:26Z,2,2
638859758,8350259,2014-12-20T02:38:19Z,3,3
639133010,44803758,2014-12-22T03:31:02Z,4,2
639220364,33096389,2014-12-22T18:45:28Z,1,3
639295529,39403743,2014-12-23T06:21:23Z,3,2
639445391,12549742,2014-12-24T07:51:39Z,3,3
639642285,1434568,2014-12-26T01:52:27Z,20,5
639724559,38742300,2014-12-26T20:02:16Z,24,2
640164555,36120842,2014-12-30T00:13:25Z,5,8
640375551,40442993,2014-12-31T12:26:52Z,5,2
640494214,38307482,2015-01-01T10:32:24Z,42,9
640928626,22480711,2015-01-04T10:38:59Z,5,2
640951243,44940793,2015-01-04T15:03:47Z,2,2
640973858,21643729,2015-01-04T18:25:53Z,2,5
641077411,30557552,2015-01-05T12:10:34Z,2,2
641153819,38464942,2015-01-05T22:57:58Z,8,2
641382159,3159979,2015-01-07T09:33:02Z,6,4
641700899,28557237,2015-01-09T08:16:28Z,6,6
641773415,172601,2015-01-09T20:02:06Z,2,2
642007756,213266,2015-01-11T13:06:46Z,6,2
642072376,45017258,2015-01-11T22:55:32Z,7,3
642224346,948602,2015-01-12T23:04:52Z,5,2
642276204,2785519,2015-01-13T07:43:36Z,9,3
642287674,37716939,2015-01-13T09:37:41Z,2,2
642443792,6106118,2015-01-14T12:01:19Z,4,2
642506343,37169264,2015-01-14T20:52:03Z,15,15
642568250,29827441,2015-01-15T06:22:37Z,33,2
642608992,7276672,2015-01-15T14:45:14Z,0,2
642988005,7975154,2015-01-18T01:35:46Z,8,2
643080390,5610474,2015-01-18T18:27:14Z,2,2
643210214,41120948,2015-01-19T14:56:57Z,4,2
643426625,42218957,2015-01-20T21:25:32Z,9,8
643430482,43809919,2015-01-20T21:55:38Z,6,2
643545895,44797951,2015-01-21T17:44:57Z,8,2
643637899,43446866,2015-01-22T07:52:18Z,26,3
643721112,2184757,2015-01-22T21:10:15Z,9,2
643738358,28425088,2015-01-22T23:25:26Z,2,2
643874049,16337628,2015-01-23T21:49:09Z,14,2
644193017,2339207,2015-01-26T02:36:24Z,2,2
644310770,28452930,2015-01-26T21:45:10Z,3,2
644695390,21249839,2015-01-29T13:05:37Z,2,2
644875174,34372858,2015-01-30T18:16:18Z,9,2
645128963,8228825,2015-02-01T11:46:18Z,2,2
645536448,31969,2015-02-04T01:27:43Z,2,2
645568654,3368907,2015-02-04T07:19:43Z,2,2
645949788,34513315,2015-02-06T21:45:41Z,14,7
645999058,36546160,2015-02-07T06:10:36Z,15,2
646098072,39541161,2015-02-07T22:18:01Z,4,4
646396637,44665718,2015-02-09T20:31:21Z,72,2
646457656,11658927,2015-02-10T05:49:58Z,57,4
646527580,717037,2015-02-10T18:03:27Z,15,15
646537603,7454967,2015-02-10T19:24:46Z,6,6
646563830,18956084,2015-02-10T22:41:06Z,5,3
646613550,13970703,2015-02-11T06:57:20Z,2,2
646999615,45393117,2015-02-13T20:31:23Z,5,5
647119010,45054653,2015-02-14T16:48:06Z,4,4
647346037,171988,2015-02-16T04:00:04Z,2,2
647526292,378466,2015-02-17T09:22:25Z,3,3
647583616,21183966,2015-02-17T18:13:56Z,1,2
647890333,43822276,2015-02-19T15:47:45Z,0,2
647962616,45446035,2015-02-20T00:30:37Z,10,6
648223162,30037291,2015-02-21T19:28:35Z,23,3
648274864,5681991,2015-02-22T03:19:59Z,2,2
648392405,25102785,2015-02-22T23:14:31Z,6,4
648392977,23766768,2015-02-22T23:19:38Z,0,1
648964119,39516480,2015-02-26T17:41:05Z,8,2
649026359,959389,2015-02-27T01:48:20Z,2,2
649063430,42555980,2015-02-27T09:10:36Z,2,2
649202160,44704978,2015-02-28T08:15:50Z,2,2
649375726,39530233,2015-03-01T13:33:22Z,2,2
649390316,45544174,2015-03-01T15:52:39Z,6,6
649410846,7662687,2015-03-01T18:37:10Z,2,2
649716309,157211,2015-03-03T17:52:49Z,8,2
649888333,37313282,2015-03-04T20:36:52Z,38,12
649959311,643649,2015-03-05T07:34:00Z,82,2
650226720,43186905,2015-03-07T00:45:27Z,2,2
650411282,27434531,2015-03-08T06:41:40Z,6,9
650470248,311103,2015-03-08T17:13:44Z,4,2
650764254,8969401,2015-03-10T14:48:09Z,1,2
651051309,1513051,2015-03-12T14:29:34Z,0,2
651055456,43231881,2015-03-12T15:07:56Z,4,2
651083387,41412423,2015-03-12T18:48:02Z,48,2
651145980,42341663,2015-03-13T03:41:49Z,4,2
651370493,19017269,2015-03-14T19:00:12Z,38,2
651459026,43682251,2015-03-15T09:59:44Z,14,2
651945346,1254826,2015-03-18T16:30:38Z,2,3
651967134,39770473,2015-03-18T19:21:10Z,22,2
652011239,45613365,2015-03-19T01:08:08Z,5,2
652857289,49887,2015-03-21T09:48:55Z,2,2
652892518,43866619,2015-03-21T16:10:40Z,2,2
653100092,44715104,2015-03-23T02:27:08Z,11,2
653223536,46208957,2015-03-23T22:43:09Z,8,8
653416628,45717437,2015-03-25T04:59:58Z,3,3
653449064,46222738,2015-03-25T12:09:18Z,2,2
653519469,46213006,2015-03-25T21:54:22Z,2,2
653567140,42656598,2015-03-26T05:44:35Z,25,2
653631824,43810632,2015-03-26T17:36:06Z,4,2
653742864,33245442,2015-03-27T12:30:07Z,1,2
653908152,353742,2015-03-28T16:36:40Z,0,3
654059671,39051455,2015-03-29T17:35:10Z,16,2
654404167,43708217,2015-03-31T21:51:48Z,2,2
654578200,335298,2015-04-02T02:08:56Z,11,1
654783812,8923254,2015-04-03T14:37:05Z,110,2
654993150,21193336,2015-04-05T02:23:40Z,5,2
655059649,9581208,2015-04-05T16:21:18Z,5,2
655449293,46348510,2015-04-08T03:39:08Z,4,4
656276944,44706190,2015-04-13T14:17:43Z,5,2
656303372,264201,2015-04-13T17:42:53Z,28,2
656717503,25234473,2015-04-16T06:19:55Z,2,2
656732180,26315870,2015-04-16T09:30:55Z,6,4
656758616,45422649,2015-04-16T14:15:31Z,6,8
656780478,41935324,2015-04-16T17:19:51Z,11,2
657289250,2516891,2015-04-20T06:13:40Z,7,2
658769746,43147157,2015-04-23T00:55:00Z,2,2
658957457,42772919,2015-04-24T07:48:21Z,12,2
658997462,4422430,2015-04-24T14:33:05Z,4,2
659007191,5215960,2015-04-24T15:58:56Z,14,2
659530672,46538692,2015-04-27T18:02:42Z,8,8
659904846,45693576,2015-04-29T17:14:55Z,0,1
660090515,20112640,2015-04-30T17:26:49Z,30,3
660274680,31714086,2015-05-01T16:53:47Z,12,8
660721420,38047915,2015-05-04T06:58:02Z,0,10
661000422,88160,2015-05-05T20:27:06Z,4,5
661039182,46622267,2015-05-06T02:03:24Z,9,9
661161644,29034102,2015-05-06T21:37:01Z,11,12
661249254,64313,2015-05-07T13:18:58Z,4,2
661313479,2240577,2015-05-07T21:51:55Z,2,2
661509379,24230625,2015-05-09T04:34:26Z,2,2
661547852,45320209,2015-05-09T13:00:23Z,7,2
661630708,23230,2015-05-10T00:43:42Z,4,2
661676690,1209,2015-05-10T09:55:03Z,3,2
661867340,22615660,2015-05-11T17:09:04Z,2,2
661954016,37583744,2015-05-12T05:42:31Z,2,2
662011711,23033062,2015-05-12T15:17:15Z,6,2
662024222,23033062,2015-05-12T16:45:47Z,6,2
662310050,79026,2015-05-14T14:54:19Z,2,2
662342045,41952759,2015-05-14T19:03:43Z,16,2
662413655,7558,2015-05-15T07:05:10Z,2,3
662525033,19767582,2015-05-16T01:10:57Z,11,3
662700686,22065337,2015-05-17T02:57:21Z,21,2
662794948,46599780,2015-05-17T17:30:48Z,1,2
663085407,10360273,2015-05-19T13:56:51Z,1,2
663173146,5586425,2015-05-20T00:20:20Z,2,2
663289396,3070086,2015-05-20T17:56:38Z,2,2
663390018,38414207,2015-05-21T11:02:02Z,2,2
663403920,32789315,2015-05-21T13:23:46Z,2,2
663475598,44799203,2015-05-22T00:25:02Z,38,2
663591126,9600513,2015-05-22T20:52:38Z,6,6
663792606,689493,2015-05-24T12:15:26Z,36,2
664041482,38285347,2015-05-26T01:41:30Z,37,2
664058166,44879728,2015-05-26T03:51:58Z,16,2
664276710,43677941,2015-05-27T14:19:11Z,6,2
664609797,44737522,2015-05-29T20:15:18Z,10,2
664983085,34075076,2015-06-01T06:59:01Z,2,2
664992284,594582,2015-06-01T08:58:29Z,4,2
665063230,249897,2015-06-01T19:54:31Z,12,3
665077623,46867822,2015-06-01T21:47:33Z,7,2
665078812,39271427,2015-06-01T21:56:56Z,3,2
665082014,5816780,2015-06-01T22:24:43Z,0,2
665132194,44744293,2015-06-02T06:11:20Z,2,2
665194623,7062344,2015-06-02T16:25:48Z,8,8
665565232,44629742,2015-06-05T03:23:23Z,26,2
665653919,44397964,2015-06-05T18:39:05Z,12,2
665849399,40964719,2015-06-07T05:53:33Z,0,2
665860936,46911806,2015-06-07T08:33:06Z,19,8
666062317,32041,2015-06-08T17:16:10Z,3,2
666083303,24938299,2015-06-08T19:54:58Z,25,2
666136365,38830520,2015-06-09T04:02:53Z,1,2
666207601,46428238,2015-06-09T16:46:42Z,5,2
666451255,1698973,2015-06-11T07:23:41Z,28,5
666723723,46965755,2015-06-13T06:00:13Z,2,2
666781893,5579355,2015-06-13T16:59:46Z,2,2
666843762,10201724,2015-06-14T02:16:08Z,21,6
666917549,28203294,2015-06-14T15:50:39Z,22,3
666961416,15644519,2015-06-14T21:45:49Z,0,2
667008025,11573481,2015-06-15T06:07:26Z,11,3
667054735,3450734,2015-06-15T14:49:36Z,3,2
667399043,13014023,2015-06-17T20:11:03Z,6,2
667537969,29132017,2015-06-18T20:01:07Z,2,2
667711435,45427077,2015-06-20T02:18:11Z,8,4
667722877,39481053,2015-06-20T04:51:59Z,38,2
667899160,46258298,2015-06-21T08:57:49Z,2,2
668046687,46933804,2015-06-22T03:27:55Z,3,3
668532671,40362553,2015-06-24T22:17:06Z,9,9
669097807,219349,2015-06-28T21:27:07Z,4,2
669335463,37838430,2015-06-30T14:04:46Z,1,1
669341967,40331813,2015-06-30T14:55:49Z,6,2
669458776,47437222,2015-07-01T09:41:51Z,0,3
669566469,39831490,2015-07-02T01:36:37Z,2,2
669573003,31168637,2015-07-02T02:38:09Z,43,2
669664879,41277077,2015-07-02T17:59:04Z,15,2
669680541,4348603,2015-07-02T20:10:58Z,13,2
669799466,36652636,2015-07-03T16:34:18Z,5,2
669917280,47138803,2015-07-04T13:41:38Z,9,3
670141438,19536220,2015-07-06T03:12:33Z,2,2
670310978,43061569,2015-07-07T04:54:34Z,9,2
670448544,1279759,2015-07-08T01:13:43Z,6,2
670804457,2192619,2015-07-10T09:34:23Z,10,2
670811613,30608805,2015-07-10T10:49:53Z,18,2
671020525,19443633,2015-07-11T21:15:19Z,2,2
671170449,2092499,2015-07-12T23:01:57Z,282,2
671323165,46282206,2015-07-13T23:16:28Z,3,2
671480615,1389609,2015-07-15T00:08:06Z,13,2
671645919,1268326,2015-07-16T02:26:26Z,2,2
671719902,3714372,2015-07-16T15:10:22Z,34,2
671727826,40005700,2015-07-16T16:09:07Z,9,8
671790206,7957263,2015-07-17T00:54:58Z,45,3
671905514,47264171,2015-07-17T20:49:13Z,4,3
671922115,20773484,2015-07-17T23:34:47Z,15,2
672026289,47202659,2015-07-18T18:41:22Z,2,2
672067472,46656894,2015-07-19T01:24:27Z,8,10
672134441,4234236,2015-07-19T14:23:10Z,4,31
672139682,27425480,2015-07-19T15:17:10Z,2,2
672169058,31788308,2015-07-19T19:36:51Z,19,14
672331614,43944610,2015-07-20T21:24:41Z,2,2
672561450,3991913,2015-07-22T10:33:02Z,6,2
672621564,903325,2015-07-22T19:20:15Z,5,2
672789739,4246279,2015-07-23T21:48:33Z,8,2
672885032,44705093,2015-07-24T14:35:07Z,34,2
673010161,47332875,2015-07-25T12:21:36Z,26,2
673047048,47337093,2015-07-25T18:13:03Z,2,2
673162219,28108768,2015-07-26T14:57:50Z,32,2
673162431,14417618,2015-07-26T14:59:56Z,8,2
673166442,44084397,2015-07-26T15:34:21Z,4,2
673455001,47256123,2015-07-28T11:34:00Z,2,2
673533384,11730665,2015-07-28T21:24:43Z,10,2
673651138,43781815,2015-07-29T15:57:22Z,2,2
673980442,15759629,2015-07-31T20:04:19Z,29,2
674702966,47308097,2015-08-05T16:11:14Z,14,8
674844087,27912435,2015-08-06T14:27:45Z,2,1
675194769,42707192,2015-08-08T23:02:21Z,2,2
675221394,46655449,2015-08-09T04:05:34Z,0,2
675292156,1235860,2015-08-09T17:10:59Z,2,2
675339358,43035376,2015-08-10T00:09:48Z,3,2
675400144,43533013,2015-08-10T10:18:58Z,2,2
675536409,43792556,2015-08-11T05:38:37Z,135,1
675617755,37643999,2015-08-11T17:27:29Z,6,2
675682200,27941642,2015-08-12T01:15:52Z,2,2
675774006,627175,2015-08-12T16:21:09Z,4,6
675848146,24317205,2015-08-13T02:18:46Z,0,2
676197969,45043227,2015-08-15T10:34:33Z,0,2
676461194,7954289,2015-08-17T04:14:51Z,21,2
676606296,38795806,2015-08-18T01:46:45Z,5,2
676627352,47507121,2015-08-18T05:20:39Z,2,2
676650236,47549077,2015-08-18T09:45:00Z,2,1
676756634,43966520,2015-08-18T23:43:51Z,2,2
676925948,1849606,2015-08-20T00:55:26Z,18,2
677082661,25789840,2015-08-21T01:01:57Z,0,2
677240264,1108866,2015-08-22T00:03:14Z,56,4
677309662,25634562,2015-08-22T11:25:03Z,2,2
677366389,18763483,2015-08-22T19:47:11Z,0,2
677711292,16478687,2015-08-25T01:52:02Z,10,8
677768523,13793684,2015-08-25T11:50:08Z,4,2
