currentRowCount,currentColumnCount,currentCellCount,unmatchedTableRatio,unmatchedRowRatio,isContributorAnonymous,timeOfDay,dayOfWeek,isMinorEdit,commentLength,isBot,hasPreviousSameContributor,timeSinceLastArticleEdit,sizeChange,timeSinceLastArticleEditBySameContributor,revertCount,ratioOffAllEditsToContributorEdits,contributorRevertedBeforeInThatArticleCount,cellCountChange,rowCountChange,columnCountChange,sharedCellRatio,isRankChange,ratioOfNumericalCharsToAllChars,ratioOfAlphanumericCharsToAllChars,ratioOfUppercaseCharsToAllChars,ratioOfUppercaseCharsToLowercaseChars,lengthOfLongestConsecutiveSequenceOfSingleChar,lengthOfLongestToken,previousLength,offensiveWordCountInTables,offensiveWordCountInComment,averageRelativeFrequencyOfNewAddedWords,LZWCompressionRate,KLDOfCharDistribution,isCommentDeleted,isContributorDeleted,revision_id,tag_id
332,5,1660,1.0,0.0,1,22,3,0,17,0,0,11196,-1274,3,0,0.0042735045,0,0.0,0.0,0.0,1.0,0,0.061088134,0.7081769,0.14196627,0.28105316,2,15,15743,8,0,1.75,0.38250079541839005,34.99409261258972,0,0,312869160,12
7,3,21,1.0,-0.2857142857142857,0,21,1,1,158,0,0,187,0,619,1,0.038573205,3,-6.0,-2.0,0.0,1.0,0,0.14141005,0.715154,0.13047002,0.2943327,2,53,2439,1,0,1.0,0.4538087520259319,1788.527058017833,0,0,326225536,12
25,9,225,1.0,0.0,1,3,3,0,16,0,0,31712,-23,-1,0,0.0032786885,0,0.0,0.0,0.0,0.9936305732484076,0,0.13695988,0.7330247,0.14737654,0.32846087,3,19,2571,2,0,1.0,0.5081018518518519,819.4503528365838,0,0,289607268,2
25,9,225,1.0,0.0,1,3,3,0,16,0,0,31712,-23,-1,0,0.0032786885,0,0.0,0.0,0.0,0.9936305732484076,0,0.13695988,0.7330247,0.14737654,0.32846087,3,19,2571,2,0,1.0,0.5081018518518519,819.4503528365838,0,0,289607268,11
56,5,280,1.0,0.0,1,21,2,0,170,0,0,12079,-168,-1,0,2.4557958E-4,0,0.0,0.0,0.0,0.9993006993006992,0,0.021296404,0.78982896,0.16507623,0.27355126,3,27,17029,15,0,1.12,0.29795894632784786,7254.05477028772,0,0,360152485,12
11,4,44,1.0,0.0,0,12,2,0,21,0,0,1699,-1,220470,0,0.00499002,0,0.0,0.0,0.0,0.9988038277511962,0,0.03674499,0.8095709,0.07026561,0.10001363,3,29,31503,53,0,1.0,0.38742871706648824,605.6534116932173,0,0,800266150,12
1,8,8,1.0,0.0,0,15,4,1,229,1,0,2282,0,25906,1,0.027088037,4,0.0,0.0,0.0,0.9375,0,0.07238095,0.71809524,0.08571429,0.15306123,2,51,296,9,0,1.1111112,0.7115749525616698,9486.185294464778,0,0,508791964,12
14,2,28,1.0,0.0,1,22,7,0,0,0,1,3,-10,3,0,0.01754386,1,0.0,0.0,0.0,0.88,0,0.09770115,0.7337165,0.10344828,0.19424461,2,23,667,0,0,1.0,0.7988614800759013,1024.0,0,0,99193405,5
14,2,28,1.0,0.0,1,22,7,0,0,0,1,3,-10,3,0,0.01754386,1,0.0,0.0,0.0,0.88,0,0.09770115,0.7337165,0.10344828,0.19424461,2,23,667,0,0,1.0,0.7988614800759013,1024.0,0,0,99193405,11
9,3,27,1.0,0.0,1,6,4,0,21,0,0,1753,891,-1,0,0.006289308,0,0.0,0.0,0.0,0.9807692307692308,0,0.18238993,0.74994576,0.055013373,0.10733427,3,19,13841,10,0,1.2,0.3742791234140715,621.0709986494974,0,0,526662452,5
8,2,16,1.0,0.0,0,3,6,0,26,0,1,5,168,1,0,0.098684214,0,0.0,0.0,0.0,0.9985795454545453,0,0.019468121,0.80698746,0.06384642,0.08822552,3,22,66712,292,0,1.0,0.3437032605444212,851.4639427007818,0,0,687223861,12
32,4,128,1.0,0.0,1,0,7,0,17,0,0,2403,-30,-1,0,4.6403712E-4,0,0.0,0.0,0.0,0.9743589743589743,1,0.045412418,0.7910102,0.120018534,0.19185185,3,27,2350,2,0,1.2,0.46629986244841815,760.6234650455928,0,0,423258158,5
1,2,2,1.0,0.0,0,0,3,1,126,0,0,10320,-44,-1,0,8.76501E-5,0,0.0,0.0,0.0,0.875,0,0.13237222,0.7634338,0.083879426,0.15329342,3,35,1506,0,0,1.0,0.5899280575539568,2264.6883343817694,0,0,786688840,12
17,5,85,1.0,0.0,0,10,3,0,19,0,1,1,-40,0,0,0.23694779,4,0.0,0.0,0.0,1.0,0,0.048394825,0.7757547,0.13512218,0.22815534,3,21,2088,0,0,0,0.498324557204404,0.0,0,0,768032295,12
11,6,66,1.0,0.0,1,9,1,0,37,0,0,6410,-2,-1,0,0.004166667,0,0.0,0.0,0.0,0.9905660377358491,0,0.15917201,0.6909351,0.07780157,0.17138365,3,18,1374,0,0,1.1428572,0.5145493257629524,2413.5545851528386,0,0,161511632,4
11,6,66,1.0,0.0,1,9,1,0,37,0,0,6410,-2,-1,0,0.004166667,0,0.0,0.0,0.0,0.9905660377358491,0,0.15917201,0.6909351,0.07780157,0.17138365,3,18,1374,0,0,1.1428572,0.5145493257629524,2413.5545851528386,0,0,161511632,5
11,6,66,1.0,0.0,1,9,1,0,37,0,0,6410,-2,-1,0,0.004166667,0,0.0,0.0,0.0,0.9905660377358491,0,0.15917201,0.6909351,0.07780157,0.17138365,3,18,1374,0,0,1.1428572,0.5145493257629524,2413.5545851528386,0,0,161511632,11
53,4,212,1.0,0.0,1,9,4,0,19,0,0,20480,-33,1,0,0.005063291,0,0.0,0.0,0.0,0.9878048780487805,0,0.08450704,0.74647886,0.11173709,0.20307167,2,12,1065,2,0,0,0.5295774647887324,0.0,0,0,416881396,3
0,0,0,1.0,1.0,0,18,7,0,30,0,1,0,-7,0,0,0.39344263,12,0.0,0.0,0.0,1.0,0,0.024734983,0.71024734,0.074204944,0.12138728,2,16,281,0,0,1.0,0.7667844522968198,738.1637010676155,0,0,381731340,12
254,6,1524,1.0,0.0,1,15,4,0,0,0,1,4,97,2,0,0.012048192,0,0.0,0.0,0.0,0.9982698961937716,0,0.06458849,0.7850402,0.14580755,0.25373536,4,43,12925,18,0,1.0,0.40779702970297027,369.1153578336557,0,0,344828785,5
254,6,1524,1.0,0.0,1,15,4,0,0,0,1,4,97,2,0,0.012048192,0,0.0,0.0,0.0,0.9982698961937716,0,0.06458849,0.7850402,0.14580755,0.25373536,4,43,12925,18,0,1.0,0.40779702970297027,369.1153578336557,0,0,344828785,11
169,6,1014,1.0,0.0,0,18,4,0,84,0,0,80235,298,-1,0,0.0014204546,0,0.0,0.0,0.0,0.9995614035087719,0,0.4760998,0.8411731,0.12131023,0.49765626,4,30,5237,1,0,1.6,0.42505353319057815,800.3116287951121,0,0,586817828,12
43,5,215,1.0,0.0,0,10,2,0,65,0,1,2618,-3,2618,0,0.46646342,1,0.0,0.0,0.0,0.984,1,0.3309859,0.4969819,0.012072435,0.078431375,4,16,1022,0,0,1.0833334,0.46177062374245476,1100.8166992824526,0,0,427212259,12
8,4,32,1.0,0.0,1,17,1,0,12,0,0,74757,47,0,0,0.0058139535,0,0.0,0.0,0.0,0.9666666666666667,0,0.13484487,0.76968974,0.112171836,0.21461187,3,13,838,0,0,0,0.5823389021479713,0.0,0,0,666062317,12
59,4,236,1.0,0.0,0,1,5,0,11,0,0,132,-90,-1,0,3.485535E-4,0,0.0,0.0,0.0,0.9821428571428571,0,0.056737587,0.7470449,0.14251941,0.26017264,3,22,3010,5,0,1.0,0.5402763734411864,75.18405315614618,0,0,317392266,12
1,6,6,1.0,0.0,1,2,6,0,26,0,0,53,-7,-1,0,0.0018796993,0,0.0,0.0,0.0,0.9444444444444444,0,0.144,0.6293333,0.074666664,0.18181819,2,11,349,10,0,1.0,0.6226912928759895,1459.374917346263,0,0,459076063,2
1,6,6,1.0,0.0,1,2,6,0,26,0,0,53,-7,-1,0,0.0018796993,0,0.0,0.0,0.0,0.9444444444444444,0,0.144,0.6293333,0.074666664,0.18181819,2,11,349,10,0,1.0,0.6226912928759895,1459.374917346263,0,0,459076063,11
1,6,6,1.0,0.0,0,16,6,0,161,0,0,2688,0,6505,1,0.025947068,2,0.0,0.0,0.0,0.9444444444444444,0,0.14876033,0.692562,0.07107438,0.15034965,2,55,470,7,0,1.0,0.5894909688013136,5258.011939384655,0,0,499005833,12
0,0,0,1.0,1.0,0,5,3,0,0,0,1,14,528,6,0,3.7216226E-4,0,0.0,0.0,0.0,1.0,0,0.08317792,0.75755316,0.10555763,0.18557377,2,18,2681,3,0,0,0.47307835128109915,0.0,0,0,545612134,10
34,4,136,1.0,0.0,0,16,2,1,120,0,0,1,0,3989,4,7.5075077E-4,1,0.0,0.0,0.0,1.0,0,0.04812456,0.7579618,0.1153574,0.19404761,2,53,1340,2,0,1.1111112,0.5732484076433121,1807.1464217374664,0,0,249662964,12
24,2,48,1.0,0.0,0,2,4,1,38,0,1,1448,7,1447,0,0.8064516,0,0.0,0.0,0.0,0.9791666666666666,0,0.0046537095,0.7889406,0.124281414,0.1883036,3,22,3634,5,0,1.0,0.3856431752685355,1164.8915795266928,0,0,397423956,12
1,4,4,1.0,0.0,1,19,4,0,0,0,0,11734,0,-1,1,0.018181818,0,0.0,0.0,0.0,0.75,0,0.0,0.64705884,0.05882353,0.1,1,8,90,17,0,0,1.6029411764705883,0.0,0,0,194715423,12
90,5,450,1.0,0.0,1,16,6,0,17,0,0,59,0,-1,0,2.2187708E-4,0,0.0,0.0,0.0,0.9968454258675079,0,0.03698947,0.7107629,0.103005394,0.18046805,2,17,3893,2,0,1.0,0.5611803612312388,87.59106087849987,0,0,445842370,5
1,3,3,1.0,0.0,1,1,6,0,14,0,1,17,0,17,0,0.04784689,8,0.0,0.0,0.0,0.9166666666666666,0,0.07865169,0.46067417,0.056179777,0.1724138,2,9,532,21,0,1.0,0.4550561797752809,1367.2581453634084,0,0,334032400,5
12,2,24,1.0,0.0,0,21,2,0,131,0,1,1,1,0,3,0.02131638,436,0.0,0.0,0.0,0.9848484848484849,0,0.15049505,0.81584156,0.113366336,0.20538117,3,55,2020,2,0,1.0,0.5257226849583537,84.65742574257426,0,0,307436061,12
56,4,224,1.0,0.0,0,7,6,0,0,0,0,56469,29,-1,0,0.008264462,0,0.0,0.0,0.0,0.9951456310679612,0,0.0750814,0.803869,0.12296495,0.20297186,3,22,5172,5,0,2.0,0.3715763263742578,2388.7393658159317,0,0,126579477,2
56,4,224,1.0,0.0,0,7,6,0,0,0,0,56469,29,-1,0,0.008264462,0,0.0,0.0,0.0,0.9951456310679612,0,0.0750814,0.803869,0.12296495,0.20297186,3,22,5172,5,0,2.0,0.3715763263742578,2388.7393658159317,0,0,126579477,11
14,14,196,1.0,0.0,1,16,4,0,67,0,0,35021,1354,-1,0,0.023809524,0,98.0,0.0,7.0,0.9745762711864407,1,0.029288704,0.7401674,0.059414227,0.09120103,3,17,2385,0,0,1.0,0.4280334728033473,1543.4028268073303,0,0,61222752,12
4,5,20,1.0,0.25,1,0,5,0,22,0,0,27547,10872,-1,0,0.0020325202,0,0.0,0.0,0.0,0.9473684210526315,0,0.027191065,0.796067,0.058752123,0.08273504,3,20,170,1,0,1.9252336,0.4826414178198592,226836.71551101175,0,0,805090568,2
4,5,20,1.0,0.25,1,0,5,0,22,0,0,27547,10872,-1,0,0.0020325202,0,0.0,0.0,0.0,0.9473684210526315,0,0.027191065,0.796067,0.058752123,0.08273504,3,20,170,1,0,1.9252336,0.4826414178198592,226836.71551101175,0,0,805090568,6
3,4,12,1.0,-0.3333333333333333,1,22,7,0,0,0,0,8735,6004,1,0,0.0010741139,0,-4.0,-1.0,0.0,0.7727272727272727,0,0.053715307,0.78155774,0.11280215,0.18340611,2,19,1159,1,0,1.5,0.4538943598925694,264.9456427955134,0,0,415019245,12
49,6,294,1.0,0.0,0,4,5,0,6,0,0,55184,-85,-1,0,0.008130081,0,0.0,0.0,0.0,0.9948717948717949,0,0.2434669,0.6837979,0.06097561,0.16073479,3,18,2325,0,0,1.0,0.4420731707317073,867.6473118279571,0,0,288611670,5
49,6,294,1.0,0.0,0,4,5,0,6,0,0,55184,-85,-1,0,0.008130081,0,0.0,0.0,0.0,0.9948717948717949,0,0.2434669,0.6837979,0.06097561,0.16073479,3,18,2325,0,0,1.0,0.4420731707317073,867.6473118279571,0,0,288611670,11
29,6,174,1.0,0.0,1,1,7,0,22,0,0,64366,1,1,0,0.02247191,0,0.0,0.0,0.0,0.9790209790209791,0,0.0985325,0.8506289,0.11687631,0.1839934,3,29,1907,1,0,1.0,0.4638364779874214,541.8017829050866,0,0,566093940,3
11,3,33,1.0,0.0,0,13,7,1,103,0,0,15652,567,-1,0,0.015873017,0,0.0,0.0,0.0,0.9848484848484849,0,0.010160219,0.80031264,0.1414615,0.2180723,2,30,2466,1,0,1.0,0.5099648300117233,4333.143994691442,0,0,399318090,12
1,7,7,1.0,0.0,0,20,7,0,14,0,0,17372,0,17035,0,0.40369394,8,0.0,0.0,0.0,0.8571428571428571,0,0.0,0.5488722,0.075187966,0.15873016,2,16,119,0,0,1.0,1.0814814814814815,1104.887394957983,0,0,381754090,12
3,6,18,1.0,0.3333333333333333,0,9,6,0,13,0,1,6,1819,5,0,0.13725491,0,6.0,1.0,0.0,0.9485294117647058,0,0.01578532,0.77426994,0.1890292,0.33194733,3,16,2494,9,0,1.0,0.536978756884343,1397.2221331194864,0,0,496724233,12
7,3,21,1.0,0.0,1,19,2,0,0,0,0,27289,-1,3,0,0.010050251,0,0.0,0.0,0.0,0.9523809523809523,0,0.2,0.70454544,0.095454544,0.23333333,2,10,221,0,0,1.0,0.9217391304347826,1276.8558500323206,0,0,473032397,5
7,3,21,1.0,0.0,1,19,2,0,0,0,0,27289,-1,3,0,0.010050251,0,0.0,0.0,0.0,0.9523809523809523,0,0.2,0.70454544,0.095454544,0.23333333,2,10,221,0,0,1.0,0.9217391304347826,1276.8558500323206,0,0,473032397,11
43,5,215,1.0,0.0,0,15,1,0,7,0,0,48646,4,1,0,0.0021436226,0,0.0,0.0,0.0,0.9929078014184397,0,0.3694207,0.55840456,0.014245015,0.08152174,3,12,1049,3,0,1.0,0.4539411206077873,302.6120114394662,0,0,521522311,12
0,0,0,1.0,1.0,0,12,4,0,54,0,0,11,470,-1,0,0.0023809525,0,0.0,0.0,0.0,1.0,0,0.045891143,0.81323373,0.13340448,0.21043772,2,30,1111,6,0,1.0,0.4823906083244397,132.81584158415845,0,0,397484922,12
5,7,35,1.0,0.0,1,10,6,0,40,0,0,12152,4,-1,0,0.0054347827,0,0.0,0.0,0.0,0.7647058823529411,0,0.14925373,0.6567164,0.040511727,0.08675799,2,14,453,4,1,1.0714285,0.6886993603411514,1441.54399243141,0,0,767347333,5
5,7,35,1.0,0.0,1,10,6,0,40,0,0,12152,4,-1,0,0.0054347827,0,0.0,0.0,0.0,0.7647058823529411,0,0.14925373,0.6567164,0.040511727,0.08675799,2,14,453,4,1,1.0714285,0.6886993603411514,1441.54399243141,0,0,767347333,11
87,5,435,1.0,0.0,0,16,5,0,116,0,0,252,-2191,301,2,0.04831053,15,-15.0,-3.0,0.0,0.9940652818991098,0,0.01093287,0.7998365,0.08031061,0.11340355,3,53,10005,11,0,1.0,0.4282243369103057,314.20012099213545,0,0,524520851,12
1,12,12,1.0,0.0,1,11,3,0,21,0,0,30,91,9,0,7.782101E-4,0,0.0,0.0,0.0,0.9791666666666666,0,0.03314045,0.75223565,0.060494475,0.09185304,5,22,1901,41,0,0,0.5076275644397685,0.0,0,0,485496681,12
0,0,0,1.0,1.0,0,12,6,0,92,0,0,1287,0,1338,1,0.0017462166,0,0.0,0.0,0.0,1.0,0,0.31738886,0.6555993,0.05908835,0.21169356,3,37,1685,0,0,1.0,0.5491620111731843,2755.3011482389393,0,0,798536061,5
0,0,0,1.0,1.0,0,20,5,0,0,0,0,338,79,-1,0,5.824112E-4,0,0.0,0.0,0.0,1.0,0,0.32581604,0.64925814,0.054599408,0.2030905,3,14,1685,0,0,0,0.5388692579505301,0.0,0,0,798415643,12
53,5,265,1.0,-0.03773584905660377,0,10,1,0,170,0,0,1282,0,-1,1,2.558199E-4,0,-10.0,-2.0,0.0,1.0,0,0.048513625,0.7718827,0.12180016,0.20247082,3,53,4737,2,0,1.5,0.3684536082474227,4778.251972099805,0,0,622724493,12
74,5,370,1.0,0.0,0,10,3,0,20,0,1,5,497,1,0,0.75609756,0,-74.0,0.0,-1.0,0.9993827160493828,0,0.041067477,0.72995025,0.07204093,0.13300996,3,27,14451,1,0,1.0,0.419824025857425,1700.0159356248212,0,0,496253029,12
11,3,33,1.0,0.0,1,9,7,0,0,0,0,12946,-2,-1,0,0.023809524,0,0.0,0.0,0.0,0.84,1,0.15707965,0.78097343,0.10176991,0.19491525,2,14,454,0,0,2.0,0.6703539823008849,9.022026431718063,0,0,696020011,5
53,4,212,1.0,0.0,0,15,2,0,156,0,1,131240,0,131240,2,0.14563107,19,0.0,0.0,0.0,0.989247311827957,0,0.0941869,0.7490802,0.105960265,0.1930295,2,53,1237,0,0,1.0,0.5316176470588235,3235.3652155647087,0,0,479308382,12
7,2,14,1.0,0.0,0,19,4,0,162,0,0,1763,0,318333,1,0.048076924,0,-2.0,-1.0,0.0,1.0,0,0.0048412085,0.8416925,0.029725019,0.036828216,3,57,10197,14,1,1.0,0.38996138996138996,4777.352452341055,0,0,212667290,12
7,12,84,1.0,0.0,0,17,3,0,0,0,1,2023,0,2,0,0.5862069,3,0.0,0.0,0.0,0.9864864864864865,0,0.36662287,0.6596584,0.03153745,0.12060302,3,11,761,2,0,1.0,0.5394566623544631,191.07490144546648,0,0,643545895,12
25,3,75,1.0,0.04,1,5,4,0,0,0,0,7168,-447,-1,0,0.011627907,0,0.0,0.0,0.0,0.9583333333333334,0,0.2167742,0.79612905,0.07870968,0.15721649,3,14,831,0,0,1.0,0.6387096774193548,617.1813649647585,0,0,111769388,5
12,2,24,1.0,0.0,0,19,1,1,190,0,0,26,0,-1,1,0.0031055901,0,0.0,0.0,0.0,0.9473684210526315,0,0.11409396,0.75,0.065436244,0.11470588,3,57,422,0,0,1.0714285,0.6963087248322147,6776.140705634542,0,0,376807497,12
0,0,0,1.0,1.0,1,2,6,0,0,0,0,6468,30,-1,0,0.0011862396,0,0.0,0.0,0.0,1.0,0,0.2674556,0.76804733,0.15739645,0.4586207,3,25,854,0,0,2.0,0.4758539458186101,328.543325526932,0,0,615646505,5
1,4,4,1.0,0.0,1,3,1,0,14,0,0,22,173,0,0,0.0015686274,0,0.0,0.0,0.0,0.9642857142857143,0,0.04660506,0.787264,0.18280435,0.32769176,3,42,4982,1,0,0,0.39232623543591805,0.0,0,0,102355654,12
13,8,104,1.0,0.0,1,7,7,0,15,0,0,1138,68,0,0,0.020833334,0,0.0,0.0,0.0,0.9857142857142857,0,0.06859903,0.62222224,0.10144927,0.22435898,3,11,2062,4,0,1.0,0.36618357487922704,445.33074684772066,0,0,807645902,12
78,8,624,1.0,0.0,1,10,4,0,35,0,0,2078,1,-1,0,4.2680325E-4,0,0.0,0.0,0.0,0.9995145631067961,0,0.11762976,0.777095,0.0852399,0.14844328,3,23,30599,9,0,1.0,0.38896834167587596,8.132030458511716,0,0,548640902,12
25,3,75,1.0,0.08,0,16,7,0,74,0,1,1531,165,1531,0,0.4827586,0,0.0,0.0,0.0,0.9594594594594594,0,0.0025157232,0.78238994,0.15974844,0.25760648,3,13,745,2,0,1.0,0.6629072681704261,2687.7753226639115,0,0,721550027,12
16,4,64,1.0,0.1875,0,6,1,0,122,0,1,4120,0,4120,2,0.020558003,0,12.0,3.0,0.0,0.7936507936507936,0,0.10136452,0.7319688,0.08382066,0.15329768,2,57,808,0,0,1.1153846,0.5935672514619883,12118.520738560333,0,0,424643792,12
20,17,340,1.0,0.0,1,23,7,0,125,0,1,9,0,9,4,0.0038809832,5,60.0,0.0,3.0,0.9583333333333334,1,0.08341416,0.7703686,0.14645974,0.27097353,3,51,3819,3,0,1.5238096,0.4021317829457364,11740.280475845751,0,0,178393558,3
6,2,12,1.0,0.0,0,5,3,0,38,0,0,859,2,15154,1,0.039711192,0,0.0,0.0,0.0,0.9166666666666666,0,0.055137843,0.7706767,0.082706764,0.13069306,2,18,774,0,0,1.0,0.36466165413533835,1737.0956072351416,0,0,49123388,12
6,2,12,1.0,0.0,1,1,3,0,23,0,0,24397,-2,-1,0,0.0021141649,0,0.0,0.0,0.0,0.9895833333333333,0,0.24853277,0.5839053,0.06371232,0.23452948,6,12,20085,4,0,1.0,0.3553489662827806,1512.271697459709,0,0,583469417,12
32,2,64,1.0,0.0,0,21,5,0,0,0,0,327,52,-1,0,0.0020661156,0,0.0,0.0,0.0,0.9927536231884058,0,0.0741824,0.7827705,0.09545334,0.15568084,4,40,3731,0,0,1.0714285,0.44786415494826215,2203.696548438012,0,0,122592931,6
0,0,0,1.0,1.0,1,13,7,0,0,0,0,77238,28,-1,0,0.013157895,0,0.0,0.0,0.0,1.0,0,0.073800735,0.8191882,0.084870845,0.12849163,3,16,358,0,0,1.1666666,0.8597785977859779,34.324022346368714,0,0,546729113,3
0,0,0,1.0,1.0,1,13,7,0,0,0,0,77238,28,-1,0,0.013157895,0,0.0,0.0,0.0,1.0,0,0.073800735,0.8191882,0.084870845,0.12849163,3,16,358,0,0,1.1666666,0.8597785977859779,34.324022346368714,0,0,546729113,4
0,0,0,1.0,1.0,1,13,7,0,0,0,0,77238,28,-1,0,0.013157895,0,0.0,0.0,0.0,1.0,0,0.073800735,0.8191882,0.084870845,0.12849163,3,16,358,0,0,1.1666666,0.8597785977859779,34.324022346368714,0,0,546729113,11
58,16,928,1.0,-0.017241379310344827,1,15,1,0,30,0,0,2219,-86,-1,0,6.680027E-4,0,456.0,-1.0,8.0,0.9983164983164983,0,0.12389784,0.66828823,0.083308,0.1806792,21,21,6735,1,0,1.0,0.23572296476306198,715.9637713437268,0,0,684257945,2
58,16,928,1.0,-0.017241379310344827,1,15,1,0,30,0,0,2219,-86,-1,0,6.680027E-4,0,456.0,-1.0,8.0,0.9983164983164983,0,0.12389784,0.66828823,0.083308,0.1806792,21,21,6735,1,0,1.0,0.23572296476306198,715.9637713437268,0,0,684257945,11
12,4,48,1.0,-0.08333333333333333,0,2,1,0,58,0,0,207319,-1463,-1,0,0.009259259,0,-20.0,-5.0,0.0,1.0,0,0.09528908,0.77658814,0.12919344,0.2340013,3,22,2934,7,0,1.125,0.582977207977208,88.64894342194955,0,0,779294663,12
12,5,60,1.0,0.0,0,7,7,0,35,0,1,16956,15822,14671,0,0.31985942,0,0.0,0.0,0.0,0.9990662931839402,0,0.044691406,0.8242631,0.06689402,0.093862936,3,70,41938,31,0,1.0,0.2586713158377684,406.3720730602318,0,0,121146166,12
126,5,630,1.0,0.0,0,14,4,0,48,0,1,4,-480,1,0,0.112676054,3,0.0,0.0,0.0,0.9996240601503759,0,0.008103826,0.7077748,0.11717036,0.20115063,3,25,16423,24,0,1.0,0.4271445002724136,147.64854167935212,0,0,747639142,12
13,13,169,1.0,0.0,0,5,2,0,22,0,0,760,-1,434,0,0.09840728,351,0.0,0.0,0.0,0.9622641509433962,0,0.29693252,0.81349695,0.08588957,0.1994302,4,24,853,0,0,1.1666666,0.5325443786982249,1064.815943728019,0,0,476784720,12
5,3,15,1.0,0.0,1,23,2,0,21,0,0,5,9,0,0,0.025974026,0,0.0,0.0,0.0,0.9833333333333334,0,0.028116213,0.7277413,0.12183692,0.22452505,3,19,2130,0,0,1.0,0.5179039301310043,280.7586854460094,0,0,366891737,12
3,39,117,1.0,0.0,0,22,6,0,12,0,0,9829,219,40093,0,0.014234875,0,0.0,0.0,0.0,0.9935064935064934,0,0.17816901,0.6535211,0.30704224,1.8242677,3,16,1439,2,0,1.0,0.4725352112676056,29.887421820708823,0,0,803170773,12
7,5,35,1.0,0.0,1,21,7,0,29,0,0,39339,-6,-1,0,9.823183E-4,0,0.0,0.0,0.0,0.9942528735632183,0,0.09023456,0.709909,0.10842508,0.21207865,10,16,4203,11,0,1.0,0.4722547412783891,597.6941012829665,0,0,491063838,12
166,12,1992,1.0,0.0,0,20,7,1,25,0,0,644,0,1670,1,0.028301887,0,0.0,0.0,0.0,0.998468606431853,1,0.1483315,0.7579618,0.05479784,0.09961613,4,19,28884,21,0,1.0,0.3850217003667194,483.7800858606841,0,0,195395084,12
26,8,208,1.0,0.0,0,12,4,0,113,0,0,8,8,0,1,0.12355212,2,0.0,0.0,0.0,0.9974937343358397,0,0.079535924,0.74881184,0.14020129,0.2649934,4,51,7165,10,0,1.0,0.44298490776970373,354.719888346127,0,0,769420423,12
52,10,520,1.0,0.0,0,13,3,1,52,0,0,17,-45,-1,0,5.824112E-4,0,0.0,0.0,0.0,0.9987789987789988,0,0.17755803,0.68286043,0.073516764,0.1702622,4,14,6944,3,0,1.125,0.39569239265497724,1850.1697201303807,0,0,796858796,12
62,4,248,1.0,0.0,0,5,5,0,15,0,1,2135,942,2,0,1.0,0,0.0,0.0,0.0,0.9944444444444445,1,0.24498998,0.7730461,0.12024048,0.2948403,3,17,1996,2,0,0,0.5115115115115115,0.0,0,0,614597798,12
26,3,78,1.0,0.038461538461538464,1,15,4,0,23,0,1,29969,850,2,0,0.025873221,0,3.0,1.0,0.0,0.9975490196078431,0,0.09378788,0.6606061,0.122727275,0.2763562,12,22,13168,19,0,1.0,0.33889816360601,1481.4094775212627,0,0,671719902,12
23,3,69,1.0,0.0,1,16,1,0,24,0,0,4393,-5,0,0,0.0013586957,0,0.0,0.0,0.0,0.9705882352941176,0,0.14807384,0.7243178,0.05377207,0.10291859,3,25,2493,6,0,1.0,0.5408,104.33052547131967,0,0,555967390,2
23,3,69,1.0,0.0,1,16,1,0,24,0,0,4393,-5,0,0,0.0013586957,0,0.0,0.0,0.0,0.9705882352941176,0,0.14807384,0.7243178,0.05377207,0.10291859,3,25,2493,6,0,1.0,0.5408,104.33052547131967,0,0,555967390,11
8,3,24,1.0,0.0,0,19,6,1,238,1,0,2,0,420,1,0.006350166,28,0.0,0.0,0.0,0.9855072463768116,0,0.17733473,0.73557186,0.07869884,0.16411379,3,55,715,0,1,1.15,0.6875653082549634,8229.62586534805,0,0,492243922,12
18,6,108,1.0,0.0,1,22,7,0,13,0,1,3,26,2,0,0.36923078,0,0.0,0.0,0.0,0.9941860465116279,0,0.18176292,0.7531915,0.09483283,0.19897959,3,11,1645,2,0,0,0.502725620835857,0.0,0,0,477779950,12
5,4,20,1.0,0.0,1,20,7,0,17,0,0,14288,11,0,0,0.014814815,0,0.0,0.0,0.0,0.9736842105263157,0,0.048275862,0.78965515,0.113793105,0.18131869,3,18,884,0,0,1.0,0.435632183908046,4.633484162895928,0,0,466576843,8
4,9,36,1.0,0.0,1,9,1,0,0,0,1,2,229,1,0,0.46666667,0,0.0,0.0,0.0,0.9766233766233766,0,0.05387648,0.7923784,0.109067015,0.17327766,5,21,761,0,0,1.0,0.5285895806861499,216.64126149802888,0,0,299279801,12
9,2,18,1.0,0.0,1,21,7,0,70,0,0,8956,-700,2,0,0.0021097045,0,0.0,0.0,0.0,0.9375,0,0.081056185,0.76266503,0.110531166,0.19791093,3,20,3271,2,0,0,0.514801657785672,0.0,0,0,481398621,12
0,0,0,1.0,1.0,0,20,3,0,137,0,1,2,-1,2,0,0.008174387,5,0.0,0.0,0.0,1.0,0,0.4217024,0.6133853,0.029889539,0.18473895,7,30,3137,2,0,1.5,0.5409356725146199,96.94867708001269,0,0,254289420,1
0,0,0,1.0,1.0,0,20,3,0,137,0,1,2,-1,2,0,0.008174387,5,0.0,0.0,0.0,1.0,0,0.4217024,0.6133853,0.029889539,0.18473895,7,30,3137,2,0,1.5,0.5409356725146199,96.94867708001269,0,0,254289420,12
